NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
EUKARYOTIC TRANSLATION ELONGATION%REACTOME%R-HSA-156842.4	EUKARYOTIC TRANSLATION ELONGATION%REACTOME%R-HSA-156842.4		89	0.7244564	2.3878746	0.0	0.0	0.0	1921	tags=81%, list=17%, signal=97%	
PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.4	PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.4		85	0.73839664	2.3842137	0.0	0.0	0.0	1921	tags=82%, list=17%, signal=98%	
VIRAL MRNA TRANSLATION%REACTOME DATABASE ID RELEASE 81%192823	VIRAL MRNA TRANSLATION%REACTOME DATABASE ID RELEASE 81%192823		85	0.7358038	2.37675	0.0	0.0	0.0	1921	tags=81%, list=17%, signal=97%	
FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.3	FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.3		97	0.72492	2.3737507	0.0	0.0	0.0	1921	tags=78%, list=17%, signal=93%	
NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 81%975956	NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 81%975956		90	0.7191296	2.323695	0.0	0.0	0.0	1921	tags=78%, list=17%, signal=93%	
SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.4	SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.4		88	0.71173716	2.3194084	0.0	0.0	0.0	1921	tags=78%, list=17%, signal=94%	
RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME%R-HSA-9633012.4	RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME%R-HSA-9633012.4		97	0.7022048	2.2986507	0.0	0.0	0.0	1921	tags=73%, list=17%, signal=87%	
GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME%R-HSA-72706.4	GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME%R-HSA-72706.4		108	0.6934689	2.2973797	0.0	0.0	0.0	2058	tags=73%, list=18%, signal=88%	
EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.5	EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.5		115	0.68746465	2.2889414	0.0	0.0	0.0	2345	tags=74%, list=21%, signal=92%	
L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME DATABASE ID RELEASE 81%156827	L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME DATABASE ID RELEASE 81%156827		107	0.70042765	2.2875457	0.0	0.0	0.0	2058	tags=75%, list=18%, signal=90%	
CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.4	CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.4		115	0.68746465	2.2828171	0.0	0.0	0.0	2345	tags=74%, list=21%, signal=92%	
SELENOAMINO ACID METABOLISM%REACTOME DATABASE ID RELEASE 81%2408522	SELENOAMINO ACID METABOLISM%REACTOME DATABASE ID RELEASE 81%2408522		106	0.68408567	2.2692585	0.0	0.0	0.0	1921	tags=66%, list=17%, signal=79%	
CYTOPLASMIC TRANSLATION%GOBP%GO:0002181	CYTOPLASMIC TRANSLATION%GOBP%GO:0002181		123	0.66812915	2.2241566	0.0	0.0	0.0	2345	tags=72%, list=21%, signal=90%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4		108	0.67748594	2.220595	0.0	0.0	0.0	2058	tags=66%, list=18%, signal=79%	
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.4	FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.4		50	0.7072202	2.1899843	0.0	0.0	0.0	2528	tags=78%, list=22%, signal=100%	
NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 81%975957	NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 81%975957		110	0.6524534	2.1442444	0.0	0.0	0.0	2128	tags=68%, list=19%, signal=83%	
NONSENSE-MEDIATED DECAY (NMD)%REACTOME%R-HSA-927802.4	NONSENSE-MEDIATED DECAY (NMD)%REACTOME%R-HSA-927802.4		110	0.6524534	2.1418142	0.0	0.0	0.0	2128	tags=68%, list=19%, signal=83%	
SARS-COV-1 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 81%9735869	SARS-COV-1 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 81%9735869		35	0.73009324	2.134275	0.0	0.0	0.0	2528	tags=89%, list=22%, signal=113%	
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.4	TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.4		57	0.6777452	2.1071951	0.0	3.759972E-5	0.002	2528	tags=74%, list=22%, signal=94%	
INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME DATABASE ID RELEASE 81%168273	INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME DATABASE ID RELEASE 81%168273		129	0.6210375	2.081251	0.0	3.6704485E-5	0.002	2058	tags=63%, list=18%, signal=76%	
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME DATABASE ID RELEASE 81%72662	ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME DATABASE ID RELEASE 81%72662		58	0.6646951	2.080681	0.0	3.585089E-5	0.002	2528	tags=72%, list=22%, signal=93%	
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 81%72702	RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 81%72702		57	0.666147	2.080485	0.0	3.50361E-5	0.002	2528	tags=72%, list=22%, signal=92%	
CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.4	CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.4		147	0.6171123	2.0777001	0.0	3.425752E-5	0.002	1921	tags=55%, list=17%, signal=65%	
INFLUENZA INFECTION%REACTOME DATABASE ID RELEASE 81%168255	INFLUENZA INFECTION%REACTOME DATABASE ID RELEASE 81%168255		147	0.5878618	1.9808279	0.0	2.0188485E-4	0.012	2058	tags=58%, list=18%, signal=70%	
REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME DATABASE ID RELEASE 81%9010553	REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME DATABASE ID RELEASE 81%9010553		152	0.584282	1.9619803	0.0	2.9627647E-4	0.018	1955	tags=49%, list=17%, signal=59%	
SARS-COV-2 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 81%9754678	SARS-COV-2 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 81%9754678		48	0.64057904	1.9610603	0.0	2.9010407E-4	0.018	2696	tags=73%, list=24%, signal=95%	
MRNA SPLICE SITE RECOGNITION%GOBP%GO:0006376	MRNA SPLICE SITE RECOGNITION%GOBP%GO:0006376		26	0.6974787	1.9325948	0.0	5.991698E-4	0.037	2654	tags=69%, list=23%, signal=90%	
MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.5	MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.5		173	0.5662092	1.9145852	0.0	9.1193203E-4	0.057	3296	tags=62%, list=29%, signal=87%	
RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 81%8868773	RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 81%8868773		183	0.5570417	1.895873	0.0	0.0013944625	0.089	3296	tags=61%, list=29%, signal=85%	
RRNA PROCESSING%REACTOME DATABASE ID RELEASE 81%72312	RRNA PROCESSING%REACTOME DATABASE ID RELEASE 81%72312		192	0.5463965	1.8589194	0.0	0.00281005	0.169	3296	tags=59%, list=29%, signal=82%	
SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 81%376176	SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 81%376176		184	0.5323865	1.8209549	0.0	0.0057631675	0.311	1955	tags=43%, list=17%, signal=51%	
SPLICEOSOMAL COMPLEX ASSEMBLY%GOBP%GO:0000245	SPLICEOSOMAL COMPLEX ASSEMBLY%GOBP%GO:0000245		67	0.5516862	1.7585421	0.0	0.018376432	0.718	3349	tags=57%, list=29%, signal=80%	
RIBOSOMAL SMALL SUBUNIT BIOGENESIS%GOBP%GO:0042274	RIBOSOMAL SMALL SUBUNIT BIOGENESIS%GOBP%GO:0042274		94	0.53134686	1.7525665	0.0	0.019869879	0.757	3371	tags=59%, list=30%, signal=82%	
REGULATION OF RECEPTOR INTERNALIZATION%GOBP%GO:0002090	REGULATION OF RECEPTOR INTERNALIZATION%GOBP%GO:0002090		26	0.63442546	1.7466933	0.0010964912	0.021545978	0.793	1836	tags=38%, list=16%, signal=46%	
NEGATIVE REGULATION OF CYCLIN-DEPENDENT PROTEIN KINASE ACTIVITY%GOBP%GO:1904030	NEGATIVE REGULATION OF CYCLIN-DEPENDENT PROTEIN KINASE ACTIVITY%GOBP%GO:1904030		15	0.68352675	1.7259617	0.0011415525	0.030925838	0.904	2929	tags=60%, list=26%, signal=81%	
BIOCARTA_GH_PATHWAY%MSIGDB_C2%BIOCARTA_GH_PATHWAY	BIOCARTA_GH_PATHWAY%MSIGDB_C2%BIOCARTA_GH_PATHWAY		16	0.6830844	1.7249371	0.0011627907	0.031019298	0.907	2358	tags=56%, list=21%, signal=71%	
REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:2000177	REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:2000177		17	0.68288684	1.7244389	0.0011210763	0.030795526	0.909	1662	tags=59%, list=15%, signal=69%	
NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0032785	NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0032785		19	0.64425373	1.6773267	0.0022857143	0.06539399	0.991	1667	tags=53%, list=15%, signal=62%	
BILE ACID AND BILE SALT METABOLISM%REACTOME DATABASE ID RELEASE 81%194068	BILE ACID AND BILE SALT METABOLISM%REACTOME DATABASE ID RELEASE 81%194068		19	0.6342508	1.6690259	0.0011286682	0.07319945	0.995	3281	tags=47%, list=29%, signal=66%	
SYNTHESIS OF BILE ACIDS AND BILE SALTS%REACTOME%R-HSA-192105.4	SYNTHESIS OF BILE ACIDS AND BILE SALTS%REACTOME%R-HSA-192105.4		16	0.65849155	1.668273	0.0046893316	0.072692335	0.995	3281	tags=50%, list=29%, signal=70%	
RRNA PROCESSING%GOBP%GO:0006364	RRNA PROCESSING%GOBP%GO:0006364		160	0.4912139	1.6579434	0.0	0.08355059	0.997	3702	tags=52%, list=33%, signal=77%	
NEGATIVE REGULATION OF TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0034244	NEGATIVE REGULATION OF TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0034244		15	0.65745384	1.6522222	0.005807201	0.0893516	0.999	3069	tags=60%, list=27%, signal=82%	
FORMATION OF WDR5-CONTAINING HISTONE-MODIFYING COMPLEXES%REACTOME DATABASE ID RELEASE 81%9772755	FORMATION OF WDR5-CONTAINING HISTONE-MODIFYING COMPLEXES%REACTOME DATABASE ID RELEASE 81%9772755		42	0.54936695	1.6517546	0.0	0.088595636	0.999	4083	tags=67%, list=36%, signal=104%	
BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY	BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY		22	0.6149822	1.6495245	0.00456621	0.09013631	0.999	2358	tags=45%, list=21%, signal=57%	
MATURATION OF SSU-RRNA%GOBP%GO:0030490	MATURATION OF SSU-RRNA%GOBP%GO:0030490		44	0.54554635	1.6428525	0.0	0.09792258	1.0	3371	tags=59%, list=30%, signal=84%	
REGULATION OF RRNA PROCESSING%GOBP%GO:2000232	REGULATION OF RRNA PROCESSING%GOBP%GO:2000232		16	0.64358175	1.6423528	0.0035419127	0.09707437	1.0	2452	tags=56%, list=22%, signal=72%	
RRNA METABOLIC PROCESS%GOBP%GO:0016072	RRNA METABOLIC PROCESS%GOBP%GO:0016072		189	0.4850049	1.6410892	0.0	0.09749588	1.0	3702	tags=52%, list=33%, signal=76%	
RETINOIC ACID RECEPTORS-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RETINOIC ACID RECEPTORS-MEDIATED SIGNALING	RETINOIC ACID RECEPTORS-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RETINOIC ACID RECEPTORS-MEDIATED SIGNALING		24	0.5996995	1.6332873	0.0022099447	0.10826976	1.0	3544	tags=63%, list=31%, signal=91%	
RIBOSOME ASSEMBLY%GOBP%GO:0042255	RIBOSOME ASSEMBLY%GOBP%GO:0042255		44	0.54045856	1.6327032	0.0020876827	0.10781156	1.0	2391	tags=45%, list=21%, signal=57%	
NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY%REACTOME%R-HSA-383280.3	NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY%REACTOME%R-HSA-383280.3		24	0.5905107	1.6234522	0.004494382	0.12156935	1.0	2277	tags=46%, list=20%, signal=57%	
PROTEIN-RNA COMPLEX ASSEMBLY%GOBP%GO:0022618	PROTEIN-RNA COMPLEX ASSEMBLY%GOBP%GO:0022618		172	0.47830382	1.6222322	0.0	0.1223096	1.0	3479	tags=52%, list=31%, signal=73%	
REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031110	REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031110		61	0.50769526	1.6180207	0.0010362695	0.12819278	1.0	3919	tags=51%, list=34%, signal=77%	
NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE	NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE		20	0.61080575	1.6059294	0.0011299435	0.14958939	1.0	3112	tags=45%, list=27%, signal=62%	
PROTEIN ACETYLATION%GOBP%GO:0006473	PROTEIN ACETYLATION%GOBP%GO:0006473		27	0.5739314	1.5971653	0.0054406966	0.16623901	1.0	1192	tags=41%, list=10%, signal=45%	
UPTAKE AND ACTIONS OF BACTERIAL TOXINS%REACTOME DATABASE ID RELEASE 81%5339562	UPTAKE AND ACTIONS OF BACTERIAL TOXINS%REACTOME DATABASE ID RELEASE 81%5339562		16	0.6350176	1.590423	0.0034965035	0.17939357	1.0	1818	tags=38%, list=16%, signal=45%	
KLEEFSTRA SYNDROME%WIKIPATHWAYS_20240310%WP5351%HOMO SAPIENS	KLEEFSTRA SYNDROME%WIKIPATHWAYS_20240310%WP5351%HOMO SAPIENS		20	0.60095394	1.5892884	0.010078387	0.1796124	1.0	3259	tags=70%, list=29%, signal=98%	
REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:2000036	REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:2000036		49	0.52166545	1.58798	0.0010405828	0.18024687	1.0	3040	tags=53%, list=27%, signal=72%	
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY		25	0.5706302	1.5866922	0.0088495575	0.18122378	1.0	2341	tags=52%, list=21%, signal=65%	
PROTEIN-RNA COMPLEX ORGANIZATION%GOBP%GO:0071826	PROTEIN-RNA COMPLEX ORGANIZATION%GOBP%GO:0071826		181	0.46786848	1.5866	0.0	0.17920612	1.0	3479	tags=51%, list=31%, signal=73%	
SYNTHESIS OF IP3 AND IP4 IN THE CYTOSOL%REACTOME%R-HSA-1855204.5	SYNTHESIS OF IP3 AND IP4 IN THE CYTOSOL%REACTOME%R-HSA-1855204.5		18	0.6145089	1.5859224	0.004576659	0.1786997	1.0	2864	tags=61%, list=25%, signal=82%	
MRNA 3'-END PROCESSING%REACTOME DATABASE ID RELEASE 81%72187	MRNA 3'-END PROCESSING%REACTOME DATABASE ID RELEASE 81%72187		56	0.5113474	1.5852566	0.0	0.17803779	1.0	4602	tags=64%, list=40%, signal=107%	
PID_RETINOIC_ACID_PATHWAY%MSIGDB_C2%PID_RETINOIC_ACID_PATHWAY	PID_RETINOIC_ACID_PATHWAY%MSIGDB_C2%PID_RETINOIC_ACID_PATHWAY		17	0.61656046	1.5781621	0.0034364262	0.19344299	1.0	1192	tags=41%, list=10%, signal=46%	
REGULATION OF MITF-M-DEPENDENT GENES INVOLVED IN PIGMENTATION%REACTOME%R-HSA-9824585.1	REGULATION OF MITF-M-DEPENDENT GENES INVOLVED IN PIGMENTATION%REACTOME%R-HSA-9824585.1		23	0.583267	1.5779831	0.006772009	0.19164051	1.0	3076	tags=57%, list=27%, signal=77%	
RNA POLYMERASE II TRANSCRIPTION TERMINATION%REACTOME DATABASE ID RELEASE 81%73856	RNA POLYMERASE II TRANSCRIPTION TERMINATION%REACTOME DATABASE ID RELEASE 81%73856		65	0.49872807	1.5721177	0.0	0.20476665	1.0	3564	tags=51%, list=31%, signal=73%	
INOSITOL PHOSPHATE METABOLISM%REACTOME%R-HSA-1483249.5	INOSITOL PHOSPHATE METABOLISM%REACTOME%R-HSA-1483249.5		36	0.5336783	1.5711029	0.0021459227	0.20526761	1.0	3102	tags=50%, list=27%, signal=68%	
MRNA PROCESSING%WIKIPATHWAYS_20240310%WP411%HOMO SAPIENS	MRNA PROCESSING%WIKIPATHWAYS_20240310%WP411%HOMO SAPIENS		94	0.47463617	1.5631562	0.0	0.22439714	1.0	4044	tags=52%, list=36%, signal=80%	
POSITIVE REGULATION OF SUBSTRATE ADHESION-DEPENDENT CELL SPREADING%GOBP%GO:1900026	POSITIVE REGULATION OF SUBSTRATE ADHESION-DEPENDENT CELL SPREADING%GOBP%GO:1900026		24	0.56618446	1.5625141	0.0100111235	0.2239011	1.0	2060	tags=42%, list=18%, signal=51%	
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20240310%WP410%HOMO SAPIENS	EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20240310%WP410%HOMO SAPIENS		27	0.5602572	1.5617948	0.005567929	0.22354515	1.0	2131	tags=37%, list=19%, signal=45%	
EPIGENETIC REGULATION OF GENE EXPRESSION%REACTOME DATABASE ID RELEASE 81%212165	EPIGENETIC REGULATION OF GENE EXPRESSION%REACTOME DATABASE ID RELEASE 81%212165		128	0.46936196	1.5612488	0.0	0.22244903	1.0	4478	tags=61%, list=39%, signal=99%	
NEGATIVE REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:1902455	NEGATIVE REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:1902455		19	0.59387994	1.557211	0.008055236	0.23218326	1.0	3790	tags=74%, list=33%, signal=110%	
BIOCARTA_INTEGRIN_PATHWAY%MSIGDB_C2%BIOCARTA_INTEGRIN_PATHWAY	BIOCARTA_INTEGRIN_PATHWAY%MSIGDB_C2%BIOCARTA_INTEGRIN_PATHWAY		25	0.5718745	1.5561005	0.006857143	0.23325525	1.0	2303	tags=40%, list=20%, signal=50%	
REGULATION OF MICROTUBULE POLYMERIZATION%GOBP%GO:0031113	REGULATION OF MICROTUBULE POLYMERIZATION%GOBP%GO:0031113		41	0.52462864	1.5558183	0.005376344	0.231498	1.0	4319	tags=56%, list=38%, signal=90%	
U2-TYPE PRESPLICEOSOME ASSEMBLY%GOBP%GO:1903241	U2-TYPE PRESPLICEOSOME ASSEMBLY%GOBP%GO:1903241		25	0.5574964	1.5510952	0.010976949	0.24320696	1.0	4013	tags=64%, list=35%, signal=99%	
REGULATION OF PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0090313	REGULATION OF PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0090313		22	0.5696115	1.5492215	0.014689266	0.24619263	1.0	3382	tags=50%, list=30%, signal=71%	
POSITIVE REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045663	POSITIVE REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045663		27	0.5473768	1.5457149	0.014639639	0.25454077	1.0	3076	tags=56%, list=27%, signal=76%	
